train,BalanceBeam,v_BalanceBeam_g09_c03,23
train,BalanceBeam,v_BalanceBeam_g23_c02,12
train,BalanceBeam,v_BalanceBeam_g15_c01,12
train,BalanceBeam,v_BalanceBeam_g23_c03,9
train,BalanceBeam,v_BalanceBeam_g14_c04,20
train,BalanceBeam,v_BalanceBeam_g22_c04,16
train,BalanceBeam,v_BalanceBeam_g23_c01,17
train,BalanceBeam,v_BalanceBeam_g15_c03,17
train,BalanceBeam,v_BalanceBeam_g15_c02,11
train,BalanceBeam,v_BalanceBeam_g14_c03,26
train,BalanceBeam,v_BalanceBeam_g22_c01,13
train,BalanceBeam,v_BalanceBeam_g23_c04,15
train,BalanceBeam,v_BalanceBeam_g23_c05,15
train,BalanceBeam,v_BalanceBeam_g14_c02,13
train,BalanceBeam,v_BalanceBeam_g22_c02,13
train,BalanceBeam,v_BalanceBeam_g15_c04,13
train,BalanceBeam,v_BalanceBeam_g22_c03,15
train,BalanceBeam,v_BalanceBeam_g14_c01,19
train,BalanceBeam,v_BalanceBeam_g20_c01,12
train,BalanceBeam,v_BalanceBeam_g16_c03,15
train,BalanceBeam,v_BalanceBeam_g21_c04,17
train,BalanceBeam,v_BalanceBeam_g17_c06,15
train,BalanceBeam,v_BalanceBeam_g21_c05,16
train,BalanceBeam,v_BalanceBeam_g16_c02,15
train,BalanceBeam,v_BalanceBeam_g20_c02,14
train,BalanceBeam,v_BalanceBeam_g17_c05,27
train,BalanceBeam,v_BalanceBeam_g17_c04,29
train,BalanceBeam,v_BalanceBeam_g16_c01,17
train,BalanceBeam,v_BalanceBeam_g20_c03,14
train,BalanceBeam,v_BalanceBeam_g21_c02,14
train,BalanceBeam,v_BalanceBeam_g21_c03,17
train,BalanceBeam,v_BalanceBeam_g17_c01,25
train,BalanceBeam,v_BalanceBeam_g16_c04,14
train,BalanceBeam,v_BalanceBeam_g20_c04,13
train,BalanceBeam,v_BalanceBeam_g17_c03,40
train,BalanceBeam,v_BalanceBeam_g21_c01,18
train,BalanceBeam,v_BalanceBeam_g17_c02,15
train,BaseballPitch,v_BaseballPitch_g10_c05,12
train,BaseballPitch,v_BaseballPitch_g08_c03,12
train,BaseballPitch,v_BaseballPitch_g18_c03,15
train,BaseballPitch,v_BaseballPitch_g09_c06,8
train,BaseballPitch,v_BaseballPitch_g09_c07,12
train,BaseballPitch,v_BaseballPitch_g18_c02,15
train,BaseballPitch,v_BaseballPitch_g08_c02,12
train,BaseballPitch,v_BaseballPitch_g10_c04,13
train,BaseballPitch,v_BaseballPitch_g11_c01,12
train,BaseballPitch,v_BaseballPitch_g11_c03,8
train,BaseballPitch,v_BaseballPitch_g09_c05,8
train,BaseballPitch,v_BaseballPitch_g19_c05,11
train,BaseballPitch,v_BaseballPitch_g19_c04,15
train,BaseballPitch,v_BaseballPitch_g09_c04,8
train,BaseballPitch,v_BaseballPitch_g08_c01,13
train,BaseballPitch,v_BaseballPitch_g18_c01,9
train,BaseballPitch,v_BaseballPitch_g11_c02,9
train,BaseballPitch,v_BaseballPitch_g10_c03,13
train,BaseballPitch,v_BaseballPitch_g18_c05,19
train,BaseballPitch,v_BaseballPitch_g08_c05,13
train,BaseballPitch,v_BaseballPitch_g19_c01,13
train,BaseballPitch,v_BaseballPitch_g09_c01,8
train,BaseballPitch,v_BaseballPitch_g08_c04,11
train,BaseballPitch,v_BaseballPitch_g18_c04,10
train,BaseballPitch,v_BaseballPitch_g10_c02,19
train,BaseballPitch,v_BaseballPitch_g11_c05,9
train,BaseballPitch,v_BaseballPitch_g08_c06,12
train,BaseballPitch,v_BaseballPitch_g18_c06,8
train,BaseballPitch,v_BaseballPitch_g19_c03,17
train,BaseballPitch,v_BaseballPitch_g09_c03,9
train,BaseballPitch,v_BaseballPitch_g09_c02,9
train,BaseballPitch,v_BaseballPitch_g19_c02,17
train,BaseballPitch,v_BaseballPitch_g18_c07,9
train,BaseballPitch,v_BaseballPitch_g08_c07,12
train,BaseballPitch,v_BaseballPitch_g10_c01,12
train,BaseballPitch,v_BaseballPitch_g11_c04,7
train,BaseballPitch,v_BaseballPitch_g25_c04,13
train,BaseballPitch,v_BaseballPitch_g13_c06,9
train,BaseballPitch,v_BaseballPitch_g24_c01,16
train,BaseballPitch,v_BaseballPitch_g12_c03,11
train,BaseballPitch,v_BaseballPitch_g12_c02,14
train,BaseballPitch,v_BaseballPitch_g13_c07,12
train,BaseballPitch,v_BaseballPitch_g25_c05,13
train,BaseballPitch,v_BaseballPitch_g25_c07,15
train,BaseballPitch,v_BaseballPitch_g13_c05,9
train,BaseballPitch,v_BaseballPitch_g24_c02,14
train,BaseballPitch,v_BaseballPitch_g12_c01,14
train,BaseballPitch,v_BaseballPitch_g24_c03,16
train,BaseballPitch,v_BaseballPitch_g13_c04,15
train,BaseballPitch,v_BaseballPitch_g25_c06,14
train,BaseballPitch,v_BaseballPitch_g25_c02,12
train,BaseballPitch,v_BaseballPitch_g24_c07,14
train,BaseballPitch,v_BaseballPitch_g24_c06,14
train,BaseballPitch,v_BaseballPitch_g12_c04,8
train,BaseballPitch,v_BaseballPitch_g25_c03,9
train,BaseballPitch,v_BaseballPitch_g13_c01,14
train,BaseballPitch,v_BaseballPitch_g13_c03,16
train,BaseballPitch,v_BaseballPitch_g25_c01,15
train,BaseballPitch,v_BaseballPitch_g24_c04,13
train,BaseballPitch,v_BaseballPitch_g24_c05,15
train,BaseballPitch,v_BaseballPitch_g13_c02,14
train,BaseballPitch,v_BaseballPitch_g17_c07,8
train,BaseballPitch,v_BaseballPitch_g16_c02,12
train,BaseballPitch,v_BaseballPitch_g16_c03,14
train,BaseballPitch,v_BaseballPitch_g20_c01,13
train,BaseballPitch,v_BaseballPitch_g17_c06,8
train,BaseballPitch,v_BaseballPitch_g21_c04,17
train,BaseballPitch,v_BaseballPitch_g17_c04,10
train,BaseballPitch,v_BaseballPitch_g20_c03,11
train,BaseballPitch,v_BaseballPitch_g16_c01,10
train,BaseballPitch,v_BaseballPitch_g20_c02,13
train,BaseballPitch,v_BaseballPitch_g17_c05,9
train,BaseballPitch,v_BaseballPitch_g17_c01,15
train,BaseballPitch,v_BaseballPitch_g21_c03,17
train,BaseballPitch,v_BaseballPitch_g16_c04,11
train,BaseballPitch,v_BaseballPitch_g16_c05,10
train,BaseballPitch,v_BaseballPitch_g21_c02,10
train,BaseballPitch,v_BaseballPitch_g17_c02,12
train,BaseballPitch,v_BaseballPitch_g20_c04,12
train,BaseballPitch,v_BaseballPitch_g16_c06,9
train,BaseballPitch,v_BaseballPitch_g21_c01,18
train,BaseballPitch,v_BaseballPitch_g17_c03,10
train,BaseballPitch,v_BaseballPitch_g23_c03,9
train,BaseballPitch,v_BaseballPitch_g15_c01,9
train,BaseballPitch,v_BaseballPitch_g22_c06,9
train,BaseballPitch,v_BaseballPitch_g14_c04,13
train,BaseballPitch,v_BaseballPitch_g22_c07,9
train,BaseballPitch,v_BaseballPitch_g23_c02,10
train,BaseballPitch,v_BaseballPitch_g15_c02,9
train,BaseballPitch,v_BaseballPitch_g22_c05,9
train,BaseballPitch,v_BaseballPitch_g22_c04,11
train,BaseballPitch,v_BaseballPitch_g15_c03,9
train,BaseballPitch,v_BaseballPitch_g23_c01,13
train,BaseballPitch,v_BaseballPitch_g15_c07,10
train,BaseballPitch,v_BaseballPitch_g23_c05,13
train,BaseballPitch,v_BaseballPitch_g14_c02,15
train,BaseballPitch,v_BaseballPitch_g22_c01,12
train,BaseballPitch,v_BaseballPitch_g14_c03,11
train,BaseballPitch,v_BaseballPitch_g23_c04,12
train,BaseballPitch,v_BaseballPitch_g15_c06,10
train,BaseballPitch,v_BaseballPitch_g15_c04,10
train,BaseballPitch,v_BaseballPitch_g23_c06,12
train,BaseballPitch,v_BaseballPitch_g14_c01,12
train,BaseballPitch,v_BaseballPitch_g22_c03,11
train,BaseballPitch,v_BaseballPitch_g22_c02,12
train,BaseballPitch,v_BaseballPitch_g23_c07,12
train,BaseballPitch,v_BaseballPitch_g15_c05,9
train,BlowingCandles,v_BlowingCandles_g10_c03,12
train,BlowingCandles,v_BlowingCandles_g10_c02,21
train,BlowingCandles,v_BlowingCandles_g18_c04,13
train,BlowingCandles,v_BlowingCandles_g08_c04,8
train,BlowingCandles,v_BlowingCandles_g09_c01,12
train,BlowingCandles,v_BlowingCandles_g19_c01,14
train,BlowingCandles,v_BlowingCandles_g09_c03,13
train,BlowingCandles,v_BlowingCandles_g19_c03,16
train,BlowingCandles,v_BlowingCandles_g11_c04,18
train,BlowingCandles,v_BlowingCandles_g10_c01,11
train,BlowingCandles,v_BlowingCandles_g19_c02,8
train,BlowingCandles,v_BlowingCandles_g09_c02,12
train,BlowingCandles,v_BlowingCandles_g18_c03,17
train,BlowingCandles,v_BlowingCandles_g08_c03,14
train,BlowingCandles,v_BlowingCandles_g11_c01,10
train,BlowingCandles,v_BlowingCandles_g10_c04,21
train,BlowingCandles,v_BlowingCandles_g08_c02,12
train,BlowingCandles,v_BlowingCandles_g18_c02,13
train,BlowingCandles,v_BlowingCandles_g11_c03,11
train,BlowingCandles,v_BlowingCandles_g11_c02,8
train,BlowingCandles,v_BlowingCandles_g18_c01,14
train,BlowingCandles,v_BlowingCandles_g08_c01,11
train,BlowingCandles,v_BlowingCandles_g09_c04,23
train,BlowingCandles,v_BlowingCandles_g19_c04,8
train,BlowingCandles,v_BlowingCandles_g12_c05,13
train,BlowingCandles,v_BlowingCandles_g25_c02,23
train,BlowingCandles,v_BlowingCandles_g13_c01,11
train,BlowingCandles,v_BlowingCandles_g25_c03,7
train,BlowingCandles,v_BlowingCandles_g12_c04,12
train,BlowingCandles,v_BlowingCandles_g24_c04,7
train,BlowingCandles,v_BlowingCandles_g12_c06,19
train,BlowingCandles,v_BlowingCandles_g25_c01,20
train,BlowingCandles,v_BlowingCandles_g13_c03,12
train,BlowingCandles,v_BlowingCandles_g13_c02,13
train,BlowingCandles,v_BlowingCandles_g12_c03,14
train,BlowingCandles,v_BlowingCandles_g24_c01,10
train,BlowingCandles,v_BlowingCandles_g25_c04,8
train,BlowingCandles,v_BlowingCandles_g25_c05,8
train,BlowingCandles,v_BlowingCandles_g12_c02,20
train,BlowingCandles,v_BlowingCandles_g24_c02,15
train,BlowingCandles,v_BlowingCandles_g25_c06,11
train,BlowingCandles,v_BlowingCandles_g13_c04,26
train,BlowingCandles,v_BlowingCandles_g24_c03,17
train,BlowingCandles,v_BlowingCandles_g12_c01,8
train,BlowingCandles,v_BlowingCandles_g16_c04,21
train,BlowingCandles,v_BlowingCandles_g21_c03,8
train,BlowingCandles,v_BlowingCandles_g17_c01,10
train,BlowingCandles,v_BlowingCandles_g21_c02,13
train,BlowingCandles,v_BlowingCandles_g17_c02,22
train,BlowingCandles,v_BlowingCandles_g17_c03,22
train,BlowingCandles,v_BlowingCandles_g21_c01,10
train,BlowingCandles,v_BlowingCandles_g20_c04,17
train,BlowingCandles,v_BlowingCandles_g16_c02,10
train,BlowingCandles,v_BlowingCandles_g21_c04,9
train,BlowingCandles,v_BlowingCandles_g20_c01,29
train,BlowingCandles,v_BlowingCandles_g16_c03,8
train,BlowingCandles,v_BlowingCandles_g16_c01,30
train,BlowingCandles,v_BlowingCandles_g20_c03,15
train,BlowingCandles,v_BlowingCandles_g17_c04,35
train,BlowingCandles,v_BlowingCandles_g20_c02,9
train,BlowingCandles,v_BlowingCandles_g14_c02,17
train,BlowingCandles,v_BlowingCandles_g23_c04,17
train,BlowingCandles,v_BlowingCandles_g14_c03,20
train,BlowingCandles,v_BlowingCandles_g22_c01,18
train,BlowingCandles,v_BlowingCandles_g22_c03,8
train,BlowingCandles,v_BlowingCandles_g14_c01,29
train,BlowingCandles,v_BlowingCandles_g15_c04,11
train,BlowingCandles,v_BlowingCandles_g22_c02,10
train,BlowingCandles,v_BlowingCandles_g14_c04,20
train,BlowingCandles,v_BlowingCandles_g15_c01,18
train,BlowingCandles,v_BlowingCandles_g23_c03,8
train,BlowingCandles,v_BlowingCandles_g23_c02,8
train,BlowingCandles,v_BlowingCandles_g15_c02,8
train,BlowingCandles,v_BlowingCandles_g23_c01,8
train,BlowingCandles,v_BlowingCandles_g15_c03,10
train,BlowingCandles,v_BlowingCandles_g22_c04,21
train,Billiards,v_Billiards_g21_c05,45
train,Billiards,v_Billiards_g16_c02,29
train,Billiards,v_Billiards_g16_c03,33
train,Billiards,v_Billiards_g20_c01,37
train,Billiards,v_Billiards_g21_c04,31
train,Billiards,v_Billiards_g21_c06,34
train,Billiards,v_Billiards_g17_c04,37
train,Billiards,v_Billiards_g20_c03,29
train,Billiards,v_Billiards_g16_c01,30
train,Billiards,v_Billiards_g20_c02,36
train,Billiards,v_Billiards_g17_c05,42
train,Billiards,v_Billiards_g21_c07,29
train,Billiards,v_Billiards_g17_c01,35
train,Billiards,v_Billiards_g21_c03,56
train,Billiards,v_Billiards_g16_c04,37
train,Billiards,v_Billiards_g16_c05,50
train,Billiards,v_Billiards_g21_c02,38
train,Billiards,v_Billiards_g17_c02,34
train,Billiards,v_Billiards_g20_c04,28
train,Billiards,v_Billiards_g21_c01,33
train,Billiards,v_Billiards_g17_c03,50
train,Billiards,v_Billiards_g23_c03,36
train,Billiards,v_Billiards_g15_c01,41
train,Billiards,v_Billiards_g14_c04,30
train,Billiards,v_Billiards_g14_c05,37
train,Billiards,v_Billiards_g23_c02,40
train,Billiards,v_Billiards_g15_c02,34
train,Billiards,v_Billiards_g22_c05,18
train,Billiards,v_Billiards_g14_c07,26
train,Billiards,v_Billiards_g14_c06,37
train,Billiards,v_Billiards_g22_c04,23
train,Billiards,v_Billiards_g15_c03,30
train,Billiards,v_Billiards_g23_c01,39
train,Billiards,v_Billiards_g15_c07,42
train,Billiards,v_Billiards_g14_c02,33
train,Billiards,v_Billiards_g22_c01,24
train,Billiards,v_Billiards_g14_c03,29
train,Billiards,v_Billiards_g23_c04,43
train,Billiards,v_Billiards_g15_c06,37
train,Billiards,v_Billiards_g15_c04,34
train,Billiards,v_Billiards_g14_c01,34
train,Billiards,v_Billiards_g22_c03,37
train,Billiards,v_Billiards_g22_c02,22
train,Billiards,v_Billiards_g15_c05,31
train,Billiards,v_Billiards_g10_c05,41
train,Billiards,v_Billiards_g08_c03,40
train,Billiards,v_Billiards_g18_c03,23
train,Billiards,v_Billiards_g19_c06,31
train,Billiards,v_Billiards_g09_c06,28
train,Billiards,v_Billiards_g09_c07,28
train,Billiards,v_Billiards_g19_c07,47
train,Billiards,v_Billiards_g18_c02,31
train,Billiards,v_Billiards_g08_c02,44
train,Billiards,v_Billiards_g10_c04,43
train,Billiards,v_Billiards_g11_c01,32
train,Billiards,v_Billiards_g11_c03,32
train,Billiards,v_Billiards_g09_c05,31
train,Billiards,v_Billiards_g19_c05,47
train,Billiards,v_Billiards_g19_c04,13
train,Billiards,v_Billiards_g09_c04,36
train,Billiards,v_Billiards_g08_c01,40
train,Billiards,v_Billiards_g18_c01,19
train,Billiards,v_Billiards_g11_c02,31
train,Billiards,v_Billiards_g11_c06,46
train,Billiards,v_Billiards_g10_c03,44
train,Billiards,v_Billiards_g18_c05,23
train,Billiards,v_Billiards_g08_c05,40
train,Billiards,v_Billiards_g19_c01,36
train,Billiards,v_Billiards_g09_c01,28
train,Billiards,v_Billiards_g08_c04,25
train,Billiards,v_Billiards_g18_c04,28
train,Billiards,v_Billiards_g10_c02,42
train,Billiards,v_Billiards_g11_c07,35
train,Billiards,v_Billiards_g11_c05,40
train,Billiards,v_Billiards_g08_c06,41
train,Billiards,v_Billiards_g18_c06,31
train,Billiards,v_Billiards_g19_c03,27
train,Billiards,v_Billiards_g09_c03,27
train,Billiards,v_Billiards_g09_c02,46
train,Billiards,v_Billiards_g19_c02,39
train,Billiards,v_Billiards_g18_c07,33
train,Billiards,v_Billiards_g10_c01,42
train,Billiards,v_Billiards_g11_c04,36
train,Billiards,v_Billiards_g25_c04,37
train,Billiards,v_Billiards_g13_c06,38
train,Billiards,v_Billiards_g24_c01,26
train,Billiards,v_Billiards_g12_c03,53
train,Billiards,v_Billiards_g12_c02,38
train,Billiards,v_Billiards_g13_c07,37
train,Billiards,v_Billiards_g25_c05,37
train,Billiards,v_Billiards_g25_c07,32
train,Billiards,v_Billiards_g13_c05,31
train,Billiards,v_Billiards_g24_c02,32
train,Billiards,v_Billiards_g12_c01,41
train,Billiards,v_Billiards_g24_c03,38
train,Billiards,v_Billiards_g13_c04,31
train,Billiards,v_Billiards_g25_c06,38
train,Billiards,v_Billiards_g25_c02,34
train,Billiards,v_Billiards_g12_c05,19
train,Billiards,v_Billiards_g24_c06,35
train,Billiards,v_Billiards_g12_c04,30
train,Billiards,v_Billiards_g25_c03,31
train,Billiards,v_Billiards_g13_c01,30
train,Billiards,v_Billiards_g13_c03,37
train,Billiards,v_Billiards_g25_c01,25
train,Billiards,v_Billiards_g12_c06,28
train,Billiards,v_Billiards_g24_c04,40
train,Billiards,v_Billiards_g24_c05,30
train,Billiards,v_Billiards_g12_c07,46
train,Billiards,v_Billiards_g13_c02,36
train,Bowling,v_Bowling_g22_c06,18
train,Bowling,v_Bowling_g14_c04,17
train,Bowling,v_Bowling_g23_c03,18
train,Bowling,v_Bowling_g15_c01,12
train,Bowling,v_Bowling_g23_c02,18
train,Bowling,v_Bowling_g14_c05,18
train,Bowling,v_Bowling_g22_c07,18
train,Bowling,v_Bowling_g22_c05,18
train,Bowling,v_Bowling_g15_c02,12
train,Bowling,v_Bowling_g15_c03,14
train,Bowling,v_Bowling_g23_c01,16
train,Bowling,v_Bowling_g22_c04,17
train,Bowling,v_Bowling_g14_c02,16
train,Bowling,v_Bowling_g15_c07,13
train,Bowling,v_Bowling_g23_c05,18
train,Bowling,v_Bowling_g23_c04,17
train,Bowling,v_Bowling_g15_c06,12
train,Bowling,v_Bowling_g22_c01,17
train,Bowling,v_Bowling_g14_c03,17
train,Bowling,v_Bowling_g14_c01,17
train,Bowling,v_Bowling_g22_c03,19
train,Bowling,v_Bowling_g15_c04,12
train,Bowling,v_Bowling_g23_c06,17
train,Bowling,v_Bowling_g23_c07,18
train,Bowling,v_Bowling_g15_c05,13
train,Bowling,v_Bowling_g22_c02,15
train,Bowling,v_Bowling_g16_c02,13
train,Bowling,v_Bowling_g21_c05,17
train,Bowling,v_Bowling_g17_c07,20
train,Bowling,v_Bowling_g17_c06,17
train,Bowling,v_Bowling_g21_c04,19
train,Bowling,v_Bowling_g16_c03,18
train,Bowling,v_Bowling_g20_c01,17
train,Bowling,v_Bowling_g20_c03,18
train,Bowling,v_Bowling_g16_c01,15
train,Bowling,v_Bowling_g21_c06,18
train,Bowling,v_Bowling_g17_c04,15
train,Bowling,v_Bowling_g17_c05,17
train,Bowling,v_Bowling_g20_c02,18
train,Bowling,v_Bowling_g16_c04,16
train,Bowling,v_Bowling_g20_c06,20
train,Bowling,v_Bowling_g17_c01,22
train,Bowling,v_Bowling_g21_c03,23
train,Bowling,v_Bowling_g21_c02,16
train,Bowling,v_Bowling_g20_c07,17
train,Bowling,v_Bowling_g20_c05,19
train,Bowling,v_Bowling_g17_c02,18
train,Bowling,v_Bowling_g21_c01,17
train,Bowling,v_Bowling_g17_c03,19
train,Bowling,v_Bowling_g20_c04,17
train,Bowling,v_Bowling_g24_c01,15
train,Bowling,v_Bowling_g12_c03,14
train,Bowling,v_Bowling_g25_c04,22
train,Bowling,v_Bowling_g13_c06,19
train,Bowling,v_Bowling_g25_c05,29
train,Bowling,v_Bowling_g12_c02,14
train,Bowling,v_Bowling_g24_c02,14
train,Bowling,v_Bowling_g13_c05,14
train,Bowling,v_Bowling_g13_c04,19
train,Bowling,v_Bowling_g12_c01,11
train,Bowling,v_Bowling_g24_c03,16
train,Bowling,v_Bowling_g24_c07,12
train,Bowling,v_Bowling_g25_c02,25
train,Bowling,v_Bowling_g25_c03,20
train,Bowling,v_Bowling_g13_c01,16
train,Bowling,v_Bowling_g24_c06,11
train,Bowling,v_Bowling_g12_c04,13
train,Bowling,v_Bowling_g24_c04,8
train,Bowling,v_Bowling_g13_c03,16
train,Bowling,v_Bowling_g25_c01,17
train,Bowling,v_Bowling_g13_c02,17
train,Bowling,v_Bowling_g24_c05,12
train,Bowling,v_Bowling_g10_c05,18
train,Bowling,v_Bowling_g09_c06,17
train,Bowling,v_Bowling_g19_c06,16
train,Bowling,v_Bowling_g18_c03,14
train,Bowling,v_Bowling_g08_c03,14
train,Bowling,v_Bowling_g08_c02,16
train,Bowling,v_Bowling_g18_c02,19
train,Bowling,v_Bowling_g19_c07,14
train,Bowling,v_Bowling_g09_c07,16
train,Bowling,v_Bowling_g11_c01,17
train,Bowling,v_Bowling_g10_c04,18
train,Bowling,v_Bowling_g10_c06,17
train,Bowling,v_Bowling_g11_c03,9
train,Bowling,v_Bowling_g19_c05,19
train,Bowling,v_Bowling_g09_c05,18
train,Bowling,v_Bowling_g18_c01,21
train,Bowling,v_Bowling_g08_c01,16
train,Bowling,v_Bowling_g09_c04,17
train,Bowling,v_Bowling_g19_c04,26
train,Bowling,v_Bowling_g11_c02,17
train,Bowling,v_Bowling_g10_c07,14
train,Bowling,v_Bowling_g10_c03,17
train,Bowling,v_Bowling_g11_c06,12
train,Bowling,v_Bowling_g08_c05,18
train,Bowling,v_Bowling_g18_c05,14
train,Bowling,v_Bowling_g18_c04,22
train,Bowling,v_Bowling_g08_c04,17
train,Bowling,v_Bowling_g09_c01,16
train,Bowling,v_Bowling_g19_c01,16
train,Bowling,v_Bowling_g11_c07,19
train,Bowling,v_Bowling_g10_c02,17
train,Bowling,v_Bowling_g11_c05,22
train,Bowling,v_Bowling_g09_c03,16
train,Bowling,v_Bowling_g19_c03,12
train,Bowling,v_Bowling_g08_c06,20
train,Bowling,v_Bowling_g08_c07,20
train,Bowling,v_Bowling_g19_c02,15
train,Bowling,v_Bowling_g09_c02,18
train,Bowling,v_Bowling_g11_c04,20
train,Bowling,v_Bowling_g10_c01,16
train,BreastStroke,v_BreastStroke_g16_c01,32
train,BreastStroke,v_BreastStroke_g20_c03,19
train,BreastStroke,v_BreastStroke_g17_c04,14
train,BreastStroke,v_BreastStroke_g20_c02,19
train,BreastStroke,v_BreastStroke_g16_c02,30
train,BreastStroke,v_BreastStroke_g21_c04,14
train,BreastStroke,v_BreastStroke_g20_c01,19
train,BreastStroke,v_BreastStroke_g16_c03,28
train,BreastStroke,v_BreastStroke_g17_c02,19
train,BreastStroke,v_BreastStroke_g17_c03,20
train,BreastStroke,v_BreastStroke_g21_c01,14
train,BreastStroke,v_BreastStroke_g20_c04,20
train,BreastStroke,v_BreastStroke_g16_c04,27
train,BreastStroke,v_BreastStroke_g21_c03,14
train,BreastStroke,v_BreastStroke_g17_c01,25
train,BreastStroke,v_BreastStroke_g21_c02,14
train,BreastStroke,v_BreastStroke_g15_c02,17
train,BreastStroke,v_BreastStroke_g23_c01,45
train,BreastStroke,v_BreastStroke_g15_c03,17
train,BreastStroke,v_BreastStroke_g22_c04,41
train,BreastStroke,v_BreastStroke_g14_c04,13
train,BreastStroke,v_BreastStroke_g15_c01,17
train,BreastStroke,v_BreastStroke_g23_c03,42
train,BreastStroke,v_BreastStroke_g23_c02,45
train,BreastStroke,v_BreastStroke_g22_c03,34
train,BreastStroke,v_BreastStroke_g14_c01,13
train,BreastStroke,v_BreastStroke_g15_c04,16
train,BreastStroke,v_BreastStroke_g22_c02,31
train,BreastStroke,v_BreastStroke_g14_c02,13
train,BreastStroke,v_BreastStroke_g23_c04,47
train,BreastStroke,v_BreastStroke_g14_c03,13
train,BreastStroke,v_BreastStroke_g22_c01,18
train,BreastStroke,v_BreastStroke_g11_c03,52
train,BreastStroke,v_BreastStroke_g18_c01,18
train,BreastStroke,v_BreastStroke_g08_c01,27
train,BreastStroke,v_BreastStroke_g09_c04,13
train,BreastStroke,v_BreastStroke_g19_c04,29
train,BreastStroke,v_BreastStroke_g11_c02,45
train,BreastStroke,v_BreastStroke_g18_c03,21
train,BreastStroke,v_BreastStroke_g08_c03,29
train,BreastStroke,v_BreastStroke_g08_c02,27
train,BreastStroke,v_BreastStroke_g18_c02,16
train,BreastStroke,v_BreastStroke_g11_c01,49
train,BreastStroke,v_BreastStroke_g10_c04,34
train,BreastStroke,v_BreastStroke_g09_c03,12
train,BreastStroke,v_BreastStroke_g19_c03,29
train,BreastStroke,v_BreastStroke_g19_c02,26
train,BreastStroke,v_BreastStroke_g09_c02,14
train,BreastStroke,v_BreastStroke_g11_c04,46
train,BreastStroke,v_BreastStroke_g10_c01,20
train,BreastStroke,v_BreastStroke_g10_c03,25
train,BreastStroke,v_BreastStroke_g18_c05,18
train,BreastStroke,v_BreastStroke_g18_c04,13
train,BreastStroke,v_BreastStroke_g08_c04,25
train,BreastStroke,v_BreastStroke_g09_c01,17
train,BreastStroke,v_BreastStroke_g19_c01,27
train,BreastStroke,v_BreastStroke_g10_c02,25
train,BreastStroke,v_BreastStroke_g24_c02,16
train,BreastStroke,v_BreastStroke_g13_c04,12
train,BreastStroke,v_BreastStroke_g24_c03,16
train,BreastStroke,v_BreastStroke_g12_c01,22
train,BreastStroke,v_BreastStroke_g12_c03,23
train,BreastStroke,v_BreastStroke_g24_c01,16
train,BreastStroke,v_BreastStroke_g25_c04,20
train,BreastStroke,v_BreastStroke_g12_c02,41
train,BreastStroke,v_BreastStroke_g24_c04,18
train,BreastStroke,v_BreastStroke_g25_c01,27
train,BreastStroke,v_BreastStroke_g13_c03,10
train,BreastStroke,v_BreastStroke_g13_c02,10
train,BreastStroke,v_BreastStroke_g25_c02,22
